"","None_1","None_2","Basal_Normal","LumA_LumB","Basal"
"COL1A2",0.0413917139504845,0.0226051871896581,0.0456316155849757,0.0663272141540589,0.00563192968096042
"FNDC1",0.00700601397310529,0.0263577973506308,0.0199781184849604,0.0392320986601597,0.0964995252654166
"CHMP4C",0.0405453967367343,0.0756978779504148,0.0406018006013197,0.0409564603544733,0.113168093333624
"CTSB",0.180071020617505,0.00128402627310855,0.146253825409933,0.100526113532624,0.0146892045607316
"ADCY1",0.0147560706579038,0.0196325627343733,0.0138274730277868,0.00481748334389668,0.00766320021074138
"RAD21",0.110542186311516,0.00596226134615545,0.0508882637216099,0.0592791025513633,0.100547389867052
"SLC30A8",0.0033666302123532,0.00895052431016881,0.00513108027272547,0.0168908077840144,0.00222714462579238
"TNFRSF11B",0.0175297858499409,0.0210038808725617,0.0262572525612143,0.00144795322884438,0.0163723398943464
"SBSPON",0.00871915086246421,0.00465267574816982,0.0291118367319681,0.0643809230691216,0.00560516979640656
"PHKG1",0.00342101092854715,0.00134748242881871,0.00133522558018373,0.000407502870087521,0.00543784802156388
"OSGIN2",0.0863809775935629,0.0666118598971462,0.065478458718142,0.0408559297050806,0.0546510665159707
"DEFB1",0.0114766485307862,0.00633315668870682,0.00451784368056983,0.000516880324732335,0.0122688688288879
"GPER1",2.81120247416352e-05,0.000510756475739039,0.00709645336133446,0.0267496580421921,0.00613813916530301
"CA3",0.00343198033988642,0.00856279260854775,0.00339662000690303,0.000745791459592618,0.00503042938693573
"INTS1",0.0484604096822514,0.275034211188633,0.192782324606017,0.0767796605077078,0.0452914411832792
"FASTK",0.163060011874779,0.105521721691351,0.133382986512644,0.0792586815153179,0.152336083679331
"TMUB1",0.13896656509431,0.072038731857985,0.219465726969201,0.139811542580407,0.092891038721966
"COX6C",0.0135402493085608,0.0344413187708403,0.0109420940237167,0.126512415467519,0.0180583353202038
"YWHAZ",0.0553016558910344,0.0344437677703216,0.0510032578897534,0.0642256969403295,0.156354885048351
"FZD6",0.0438380507990621,0.0375776811126708,0.0700865044950418,0.0436036227257634,0.177755314897684
"CTHRC1",0.151014368784465,0.0604112159490344,0.130515868948393,0.0676857928450616,0.0195530301706213
"TP53INP1",0.00312534385580259,0.0617065276843376,0.0350635998282547,0.103696926662422,0.00476614546673178
"VIRMA",0.126361722833574,0.0678446665639919,0.0544889728762197,0.106427534117397,0.0854916419466853
"GEM",0.0238594088523439,0.0145086396400986,0.0146488754046086,0.067013393749996,0.0382122175039527
"WASHC5",0.106799531219676,0.0293794817873884,0.0566053547322169,0.121957067999226,0.0657549170388089
"RPP25L",0.080720089797938,0.04458388570577,0.161935539538343,0.0796193424280315,0.00717558556864189
"MYORG",0.0342989163243986,0.030960310639396,0.0448458406443097,0.00876916827494819,0.0745605209078591
"NUDT2",0.122001836836323,0.218818718249371,0.241619549476113,0.0520838922666366,0.0540706604903256
"PSIP1",0.0404245631137624,0.042730087270782,0.0191077844950058,0.0241953150867636,0.109293773370122
"UBAP1",0.101239185281463,0.0169984524380442,0.199903644936719,0.0213499237337153,0.118738655256686
"NFIL3",0.0897108834538605,0.025059304697839,0.00283724247237227,0.0190433959112044,0.253061665579757
"ALDH1A1",0.0305060594779378,0.0283710065634717,0.060753365273403,0.0331920648294503,2.11284787693671e-05
"HGSNAT",0.00126123800148161,0.0633913940335133,0.0450346249585818,0.0619489483076946,0.064272417348939
"RASEF",0.293463100308041,0.0246361984389024,0.0440050229658223,0.118191626506392,0.0343350854429383
"HNRNPK",0.362073698771638,0.225262128544319,0.211611114093752,0.260133374542933,0.124097495403771
"FBP1",0.11773204598328,0.112596365411162,0.14524908633052,0.0480487011244449,0.0107459886290222
"CYBB",0.0591618447064034,0.0368098268134113,0.00580270631222578,0.0184059725843559,0.0585568245081707
"DYNLT3",0.114391199124487,0.0567790332325428,0.140841274302751,0.156395918095416,0.0928020840020932
"PCDH19",0.00939896166562215,0.00484148519208006,0.00258398129090227,0.00474149871324601,0.00254529475633041
"CLDN3",0.0805055106145127,0.00111862737861306,0.0339224270186046,0.0304754114449646,0.0995721225210671
"NDUFB6",0.179117214564138,0.204735275405231,0.159976533054856,0.0207271054251221,0.0770562271502492
"AQP7",0.0356486349274301,0.0139362767160583,0.0223461590901393,0.0603338109079271,0.010003567065578
"AQP3",0.053636063737505,0.0104015151654703,0.0290288406204528,0.0101684831077982,0.0135177433050498
"VCP",0.0805475652766557,0.0799061074900659,0.0663365250666068,0.0675787558684659,0.117234827742661
"STOML2",0.143182630716149,0.10502409863956,0.0919205731982932,0.0870989354253842,0.124920244166881
"MELK",0.0653966805411539,0.0329245214191505,0.0669363044567935,0.00700550393626906,0.168036494895226
"SPTSSA",0.0635617380083719,0.0600237012198631,0.00363244021251772,0.0259924537865245,0.0896083550719938
"ZCCHC24",0.0626754308205158,0.134351434044196,0.121133616947531,0.0121477738984632,0.0575457466245611
"FOLR2",0.0340851673127257,0.0263621141455548,0.00602636820223896,0.0157521951891798,0.00139025720084336
"INPPL1",0.179758066312491,0.0101430149373308,0.0522782533869547,0.046993217502352,0.125351696512784
"GJB2",0.00447963560226568,0.0117854509860818,0.0202316534697726,0.0150698881012795,0.0331346964601966
"REEP3",0.0756785750507342,0.0673776872543232,0.0216490854417496,0.0749794845840806,0.145883182093639
"MICU2",0.00575224841434618,0.123991589552396,0.0940276267766921,0.189345564064752,0.01798060897708
"RPL36AL",0.260794457277129,0.287648423645551,0.061254161977007,0.114984922472822,0.0546319030959829
"DEPP1",0.120202897955303,0.158413644555975,0.0255780492260812,0.00064567730749093,0.0524469945875699
"ARF6",0.00695478274267957,0.0529370636498318,0.0782952044607758,0.1115944124137,0.0392847190712218
"ATP5F1C",0.247690769563184,0.163096077915138,0.0987023376311944,0.0129557276822498,0.113684806558013
"VDAC2",0.103132142645709,0.0664646711362407,0.0892023468460835,0.0369849110410932,0.101228008564032
"ZNF503",0.0168458725270412,0.0160884599935467,0.020667601615067,0.00475726080022519,0.0107589068486972
"PRDX3",0.314064706005495,0.387731310848494,0.0122507794225177,0.081932956220456,0.0320185018285286
"GHITM",0.0949516580885361,0.0281039651924734,0.0655774134392474,0.0990005996653659,0.01073667139454
"HPRT1",0.167893089964616,0.16995477750081,0.211685687481792,0.0193897676317905,0.180624532067317
"RET",0.0175731320007108,0.00655757930527385,0.00454089130914699,0.0602844983288422,0.00325493291204146
"DDX21",0.169999242226473,0.0522012102543588,0.112006299071064,0.00692852099225268,0.173981470210198
"NDRG2",0.0441517672850827,0.0116159370401284,0.0244832227493157,0.00568795353775108,0.16970395082842
"BTNL9",0.00703767607144878,0.0171757093943449,0.0524394494414265,0.0208878969370498,0.000733988260049743
"VWA2",0.010545353464668,0.0081287450203786,0.0674630607582317,0.304117668262321,0.0235604136671879
"LARGE2",0.0210271538271279,0.0118209605560596,0.0175463178919069,0.00255838832461711,0.127038886743841
"PACSIN3",0.0947111710536353,0.107756079912744,0.0789277979484425,0.0271053119514782,0.15121434126664
"PSMC3",0.109602725274293,0.122378574047026,0.165240047101127,0.0440516113046562,0.134005376938063
"TC2N",0.0892384096367007,0.0514155400442056,0.0597967544918089,0.126148542953425,0.0270092954836981
"MOAP1",0.0865596854281016,0.234692624466168,0.177245184945522,0.0469596148967997,0.0539182952591687
"IFI27",0.0521176734589224,0.0419272835088245,0.0011252118112252,0.0219592405381564,0.0682792804987493
"SMCO4",0.0405619270643726,0.0418809637258929,0.0520612020220997,0.000301908836279804,0.163940566714749
"HTRA1",0.1441722298385,0.15246340720053,0.0722689185764368,0.00160607243418711,0.150694079910489
"ADAMTS15",0.039781590364523,0.0212019342119223,0.0216521969885563,0.086481367484972,0.00158849901759347
"GPT2",0.0123829589777472,0.0106816034721346,0.0583976449981393,0.00265522343541277,0.225038150964951
"SPINT1",0.072355409086607,0.109787105810378,0.0219497214698128,0.093723733927486,0.154789844218589
"FBN1",0.115984165845054,0.0709573142303908,0.0699819537855211,0.0488902030799908,0.117951344695881
"CKB",0.0108714674076732,0.00940105670342953,0.00707037241622239,0.00329365086370679,0.0311035527174959
"API5",0.126073465525585,0.110584106077819,0.130777500450674,0.0748883935875583,0.168646735175413
"NOLC1",0.057203979545309,0.0943741778048537,0.0892244167211414,0.00550508536679019,0.360077364624329
"SGPL1",0.181963404371699,0.0826778936999618,0.0658351320353758,0.202762612580653,0.0586514167651005
"FRS2",0.00273424349660609,0.0458085078645589,0.0263512580734155,0.0718760245052507,0.0122340711531312
"CCT2",0.0105582980055279,0.0500385757372565,0.0438168486144802,0.0330436198091113,0.00551197339455965
"PCBD1",0.0114850214697321,0.0381636698817103,0.0772153254273284,0.00207384888700477,0.0797330881691294
"CLMP",0.139238940684729,0.245819499535523,0.0136349523585674,0.0277874959947335,0.030444517674227
"CYYR1",0.0656277329260094,0.00527552465758575,0.0109112520943693,0.0156909310997611,0.0545312545620249
"PLEKHF1",0.0073668522882206,0.0443417554012651,0.00556872715639015,0.00122325979252348,0.00362494355121921
"ANAPC16",0.107015024983572,0.218636326310981,0.0974270160406144,0.0800229245436456,0.0873196778810238
"SMPD1",0.0321054928015576,0.129697370564034,0.0645458644752587,0.130218157278629,0.010345241985623
"SYNPO2L",0.00281604970870983,0.00857420690668157,0.000875404619246102,0.00581219684855033,0.000211942226380298
"TPP1",0.054294641715988,0.15596429743049,0.146499469122325,0.179343271441468,0.125352794215654
"CYB5A",0.107377578626011,0.133413437304823,0.140082679191615,0.0858073152339523,0.0324005268689869
"CRABP1",0.000339892680989863,0.00189522628843094,0.000808306529953482,6.61353926094771e-05,0.0393389630928355
"RPL27A",0.146610679856042,0.0752417903254476,0.0670071553262754,0.0765036495063263,0.17729634430996
"LEO1",0.110700170568036,0.0381371285122437,0.0412314342398604,0.0199531266587038,0.0545681332167462
"MFAP4",0.0850325226045045,0.0946080768533347,0.0454460802520711,0.0733219347390273,0.00929499960206576
"MCM7",0.0718503420275878,0.00130632628377816,0.117296631331512,0.0162459137829241,0.159678252478115
"CLEC3A",0.028245321455924,0.00746094518826526,0.0171580105870378,0.0112711592074707,0.00652865468339688
"A2ML1",0.000410678838561437,0.000761725207043474,0.000557263434164885,1.78393306047655e-06,0.0390074544645327
"SEC11C",0.0588264234635287,0.0320653409783318,0.0071459556841218,0.0871206955096815,0.0866592776491372
"CIAO2B",0.0142217720627513,0.0390442171482745,0.0174514268097636,0.0925736292568088,0.319155937231459
"HSP90B1",0.225748266835383,0.11107184356425,0.0811740669327668,0.119065739304935,0.0444064401630913
"BLCAP",0.0178829456384631,0.0237497594508659,0.0313013795779796,0.0287438948728916,0.0333490308569126
"MMP10",0.0161932733952043,0.0289664817689088,0.00567875880510209,0.0076965837785731,0.0111772443797761
"BEX3",0.119912375937945,0.172176403780387,0.075208559338392,0.00143866816271824,0.112061114320359
"B2M",0.0982925068364578,0.119609272739728,0.012081939515336,0.0618439387389909,0.158942868816985
"GOLM2",0.206228798620089,0.0606933207707237,0.163694050272064,0.0618744221674818,0.0367817780031996
"NNMT",0.0310396779566472,0.0887785401006518,0.11609830467501,0.0654364924748018,0.0510638855412103
"ACSM1",0.00404158612125346,0.00383174547434727,0.00244859612803594,0.00420162074982613,0.00515012642685739
"SLFN5",0.00354802576793132,0.0843649271401851,0.0636747638434895,0.0492247965815034,0.0530387884088942
"BMERB1",0.0208772170325733,0.023042992808139,0.0317951084182839,0.131178303102802,0.0156959643821286
"PPIB",0.0366073039502164,0.0276172637679234,0.179990357605747,0.0874713675268925,0.271905270718659
"CIAO2A",0.0183519646592159,0.197398145880728,0.148680580853364,0.0312680110241559,0.177342040144953
"PLIN1",0.0128608854240146,0.0407035335181842,0.0280002669447303,0.043498985220066,0.0148647629772559
"PEX11A",0.0599307456124514,0.0690222101057444,0.0233768469404091,0.0668232227675354,0.0214801919941615
"ANPEP",0.0203101713126378,0.032047223961149,0.0466491703525461,0.000287694263321335,0.0139930087910443
"NAB2",0.155257707487541,0.245193497269584,0.163453378459997,0.0325947578401292,0.0850708395353356
"STAT6",0.156305660296514,0.498293904243901,0.0989859446458368,0.0489804857539651,0.0840358407961412
"PATL1",0.0813973506756735,0.0694706549837499,0.153873378296351,0.057682384806034,0.260028474065936
"PIP4K2C",0.0702046074210911,0.0710742649048274,0.0679923015975177,0.104206390123977,0.0637030415490721
"YWHAB",0.140921644349497,0.159263660371276,0.0372096176465694,0.0561733297332246,0.202198071477788
"C15orf48",0.0517695609208854,0.0088812074309123,0.0325913147469237,0.074135519491794,0.00753718888243401
"TSC22D4",0.0731375118767464,0.0680927299782893,0.065508568546587,0.0204394858338342,0.121939937304993
"MS4A7",0.00243107212220209,0.0138083979254536,0.00803270770282916,0.026840733760004,8.55656272925855e-05
"PDIA3",0.104862165300278,0.17679877370373,0.0179207004248089,0.0486918153630301,0.166752151331825
"NUDT21",0.101957919136967,0.208370323187435,0.154037084044385,0.103096272878092,0.0666533241304375
"NKX3-1",0.0075850524896798,0.00483477501164597,0.00801170533487366,0.0108593721487204,0.0014774922809354
"PBX3",0.037182754221365,0.0563596400672188,0.0388420650703389,0.0214725675374505,0.00805001015078494
"PHB1",0.0832114983403868,0.0263694048360577,0.0506565078339406,0.00413473926241887,0.0282408225806222
"EEIG1",0.128719471083798,0.00462653652518224,0.0102175068228704,0.290775403150602,0.107225545269611
"ACSF2",0.0429909152317276,0.0120784823113645,0.0257481253895237,0.0214804019521725,0.0166518137922913
"GOLGA2",0.0369011099577935,0.19745156725166,0.0235820988956804,0.289498678188604,0.196525714688914
"SLC27A4",0.163182083364044,0.0458804944720623,0.0586746380791201,0.061059317021873,0.17143852872564
"CERCAM",0.0390133451014896,0.0720155717837948,0.0733053252629795,0.103294721467554,0.0439308161719976
"PRR15L",0.0237347267131835,0.0199815142258732,0.0130588382413153,0.0300218958155505,0.0188820851377877
"CRK",0.253942438992137,0.128637323848037,0.0156602418468399,0.203888300484366,0.0968907584448643
"CDK12",0.0545288616910275,0.00578562783438253,0.0639473807874131,0.0112235737946953,0.00766707757076993
"CD3D",0.0473420458269372,0.0341370855969711,0.0338693861210111,0.00926502837800525,0.0344583573727748
"TBC1D16",0.10042744090243,0.137267565176549,0.0848086804686777,0.0542718059706169,0.079800681815832
"RRM1",0.0205334768865676,0.0913264206771182,0.1129406760956,0.0958633090307742,0.0989481723955768
"TPM4",0.0478001031652526,0.0685750989562815,0.141101295853235,0.0859128420513448,0.268497154160913
"GPX4",0.110796533477746,0.022946298853841,0.136615686703052,0.124990444875753,0.0231561939532295
"MIDN",0.116425510147207,0.11754068890219,0.150423066112406,0.158035582933994,0.0391984238599317
"RPL13",0.00727833719657628,0.0960389408477095,0.0963477604735098,0.00777162612918547,0.187632672912743
"LALBA",0.00243234503286792,0.000142190196731154,0.0074265949790039,6.4677904906917e-06,0.000209654308541469
"CORO6",0.0032418457786776,0.0137081910379777,0.00987031961776425,0.0187651369087933,0.00450005884005397
"TUBA1A",0.0519564680048822,0.0618840225531224,0.0341505248751188,0.0522427074568008,0.105939143526685
"TUBA1C",0.0277236952992999,0.0693717330062437,0.07548870099621,0.0196137486598069,0.34737678068436
"SERTAD3",0.0112470449638173,0.114084773361801,0.115912039410143,0.197978012241824,0.0993723602704747
"GPD1",0.0216230129996424,0.0389698499398635,0.00136264310390283,0.0604724417195883,0.0143035029357401
"AXL",0.0180427683706806,0.117975263562769,0.0833148273218507,0.244415487614058,0.153431627666242
"TMC4",0.042538606987668,0.145538696268649,0.0564737392073085,0.189271153862383,0.0456800263008611
"LENG8",0.0232405548446114,0.174552534589105,0.0770723695452323,0.0459177476639412,0.0839910579089844
"CDC42EP5",0.0241554566443939,0.00450508291996197,0.00618083457227854,0.0150878583970871,0.0350878810277263
"ZNF146",0.0775148322608963,0.0728586053242093,0.21057918014665,0.0459729343797261,0.0673378996585237
"PPP1R14A",0.00222419082205272,0.00918946101965045,0.0052192658902738,0.00115694891329318,0.0311313536254804
"SPINT2",0.0668594909614728,0.0674290292362514,0.0978089217856789,0.0990296765881458,0.0275584444368251
"PSCA",0.0136109150881649,0.00122678792976802,0.00670547233283986,0.00656920635809853,0.00240899318268878
"LY6D",0.00136125297004348,0.00169865777812698,0.00201484895317791,3.1739241089482e-06,0.0216638979472395
"DAPK3",0.0226085160631811,0.00602445678867698,0.142659167070079,0.116256395946497,0.174671892889193
