"","LumA_1","Normal","Basal","LumB","LumA_2"
"ACTR2",0.0527557190067191,0.0383910787369108,0.735709916210024,2.81127128320162,0.338553550564428
"PREB",1.1692101316197,0.37719409614587,2.05985646368014,0.970592769198306,0.167212665989444
"SLC5A6",2.88948633827546e-05,0.159316872211055,1.27414263722686,0.458812665930486,0.0015045602808558
"EMILIN1",0.332329399270071,0.187294102389523,0.449250762048354,0.00146285563531156,0.0912326628322094
"ATRAID",1.87628848874618,0.472728000275283,2.34562545467855,0.447997573315034,1.00964330490791
"LRPPRC",0.121896723448957,0.042516725502751,0.728945935499657,2.44975921199955,0.13773726283825
"ACTR1A",1.90012709645261,0.480931834905831,1.88699820782404,1.13775706550172,0.675836872485838
"MYOF",0.973243876476891,0.361234938919098,0.00262443959927714,1.14248555210893,1.11782617752409
"LOXL4",3.60161024889841e-14,0.195615818502511,0.199349718032902,0.0166188853875344,6.53638734375946e-09
"DUSP5",1.41966141393132,0.0136113319428442,0.138534162008678,0.286597934527448,0.713480909619771
"CEP55",6.76356687174714e-07,1.64627433858256e-07,1.39932692730751,0.677152079461256,9.56219753904022e-06
"RBP4",7.00839461433324e-17,0.581232975398763,4.92523975641883e-22,5.34086777312952e-12,1.21267128250474e-06
"ANXA7",0.465771932036496,0.0289759204611701,1.02857573507286,0.0868213404604162,1.33680512909273
"RPS24",0.356721601654979,0.219947847822113,0.694736549893768,0.041761913684351,0.167155830199614
"AOX1",2.93864329410933e-05,0.137103059476587,1.71479655485258e-06,0.0518134280281233,0.0888543895891497
"ATIC",1.29704152503996,0.00101731450663439,1.68268642556032,1.45372052336047,0.879865344702366
"IDH1",0.235366249575723,0.200372464555854,0.193157456685668,0.789199740231076,0.230975568971067
"OLA1",0.728648375565661,0.0435320692869443,1.20721979223112,1.57330621776687,0.715866396446236
"ITPRID2",0.424303367263057,0.00824343283653508,7.72817769544072e-05,0.34467658653306,0.253215769340678
"ITGAV",0.0654850674439402,0.0393689990089598,0.0523005016907765,1.58816988466343,0.6595781320914
"SLC40A1",0.367865898356754,0.0032023452277773,0.000295165205604483,0.0916001133343084,0.517942609621688
"COX17",2.09761643060337,0.00722488521465167,1.71974889676258,0.179077607740125,0.413673308223719
"PARP9",0.624603069477851,0.000258984602501283,0.414509290730236,1.18052041421755,0.0973347896290939
"GLCE",0.882783698102444,0.00169333084697266,0.00277745570384084,0.833093413162849,0.430466028924543
"CILP",0.358520322030476,0.112653508651032,0.00246368326704592,0.0984427064015204,0.847091289912884
"UBL7",1.7744691569869,0.386204050799358,1.51427193593497,0.227291001320763,0.334700185542372
"HERC6",0.175252000162609,0.00447367636037636,0.595803748683797,0.638528195296659,0.116586842166177
"PCDH10",0.172484370270165,1.44291286372122e-06,0.0129589048853058,0.045728281793622,0.011824424278796
"HNRNPD",0.666940235781704,0.279831671252931,2.17036538068756,1.17467538590604,0.757858740388284
"SEC31A",0.564926589173058,0.10561923885618,0.47829246092045,2.4545652528664,0.76654445249311
"BMPR1B",1.02546209036504,6.24015635728522e-12,2.7470383715849e-09,0.1866224550573,0.0125867269385453
"RAP1GDS1",0.643954474468439,5.75013607053384e-05,0.0788298189400077,0.616349440400153,0.17386722746176
"CXCL9",9.95062745596761e-07,0.00155060794461181,0.801471087029975,0.357992156023999,0.0358098246042875
"SEPTIN11",0.0805396949403894,0.382544165104766,0.243218532628492,1.74581330985341,1.0444572239499
"SCARB2",0.478209360284084,0.0715332590584809,0.120912621749638,1.50801374082571,0.986644014918611
"CCNG2",0.86034325930008,0.0256614268482191,0.00284529115626887,0.536954978136511,0.832400267799263
"USO1",0.326440932246045,0.0808909276291293,0.249919617341024,2.25084215464402,0.53552603744338
"SHROOM3",0.485565600909954,0.0524645071657351,0.0146658158852198,0.334207940840052,0.343697394305204
"ANXA3",4.97407387871997e-05,0.617251562703581,0.31895184446719,0.391800751456364,0.00272149848916335
"CASP6",1.28680663405526,0.0235055392813597,0.770552529137912,0.990909157512395,0.27999725785048
"PAPSS1",0.000339741480361186,0.287995388669719,0.88341290823971,0.76806017556876,0.0011443870299263
"PPP3CA",0.1967678632078,0.154004279349523,0.019738781249543,0.516979291303597,0.122934302622189
"SLC39A8",0.0785922677308659,0.0054713209307467,0.0839826439077018,0.0569728686647713,0.0464583355606919
"GUCD1",1.21537260994428,0.0250412545350164,0.782699987668403,0.97920484738391,0.619171460978351
"ERP27",0.157862723205922,0.0036530870146217,0.263486582748079,0.206515872034533,0.0806267047210321
"ETV6",5.40487061382478e-05,0.137604078387417,0.298723904489865,0.216642407690642,0.00191955793584828
"GABARAPL1",0.0708957365034274,0.992264662635671,0.098681763608606,0.785253990214134,0.124538075030088
"SINHCAF",2.60786093271411e-05,0.144055962998511,0.492006245129593,0.802164438875289,0.00154445685694905
"CLSTN3",0.266022228715571,0.054393864273752,0.658963844517544,0.34044509361586,0.183288468250222
"TAPBPL",0.20780704412297,0.154055785145228,0.697222106650701,0.0924645854003517,0.154049530232449
"AMIGO2",0.120141114533072,0.0946586791171478,0.00986162354083584,0.162501175102198,0.333921245642246
"COL2A1",9.44670647208093e-05,0.0025705704561669,0.353799433320328,0.0445644979988887,2.65592402583904e-05
"PHLDA1",0.00841951776809432,0.242768880508607,0.154448385015534,0.262215496984313,0.0428966562364655
"DUSP6",0.196767067560096,1.18776800223377,0.0229719727436303,0.119878609150784,0.979479777674417
"LUM",0.219337439215261,0.0287555003745034,0.129575779447415,0.528574341131976,1.04594496061255
"SNRPF",0.260241373039706,0.0178496978545751,0.841250480048754,0.0754295888594971,0.173857504904632
"ASCL1",0.385293078238904,4.58585368894035e-15,0.000550146174407137,0.10479855232375,0.00108298786388385
"GLTP",0.442738796449028,0.247450284139079,0.808662047863961,0.400735062082528,0.359334388089857
"SLC7A1",0.00766639808561947,0.0621831508773651,0.509109914026363,0.836538592587537,0.0405770240835237
"NABP2",1.4379850925982,0.026795100837308,1.61806395290323,0.30079998971828,0.485622422191506
"GALNT6",1.50345655862302,5.44390818396477e-06,0.0450465759084104,0.27096051413085,0.288422674794473
"ESYT1",0.420225240185617,0.895887732474406,0.353801728520768,0.936494133301412,1.03696160086882
"TMBIM6",1.63128810573939,0.00168224415138173,0.0198067115002281,1.05202162689988,0.720320857149817
"ESD",0.757622877234124,1.01953853968085,0.86600181115008,0.807736465280701,1.32935442576715
"DENR",1.14262418048513,0.0552248718747669,0.887973350156258,2.51596467373462,0.193156460780138
"MBNL2",0.00815169455763897,0.887189829572248,0.0453523882168234,1.4000148960468,0.536873586015763
"RAB20",0.484849203010979,0.200579459051801,0.783005602441908,0.0303710653109346,0.206704690575829
"CUL4A",0.468430094371228,0.0749936204268974,0.695892266214573,1.75111310187585,0.38281501639268
"FRMD6",0.246140428218438,0.267664360176549,8.11497877968485e-05,0.434106796353388,0.780640463621202
"FBLN5",0.000657613305311754,0.477542023798977,0.117928729863697,0.138418285256661,0.0263443579863627
"WARS1",8.32562600983513e-06,0.0973169237037578,0.8185980070539,0.333452095358637,0.00486283821378018
"MFAP1",1.48879346568864,0.0419303213415482,1.21031609823563,1.32207510742937,2.28374918671842
"SERF2",2.39295833529893,0.226239462873986,1.81116361710543,0.00450696357720285,0.0118769211124677
"SLC27A2",0.240805474919413,2.6395575322262e-06,0.00170054755483775,0.0353490979804465,0.0149383164794865
"HDC",0.147872012111305,4.86933231834872e-18,1.04713766514468e-14,9.35107819918118e-14,3.8123300609601e-11
"SRP14",1.15658877060551,0.127280959289567,0.703939098611689,0.248863591540492,0.603122969980658
"TLE3",3.54009359571875,0.00661842222159485,0.210487883900342,0.874182692400606,0.486358930528263
"ANP32A",1.66321770098554,0.0360352081028469,1.34790717987237,1.10630724554737,0.576254632838962
"UBE2Q2",1.15806471210266,0.290858353511336,0.261006757824353,1.98779796637769,0.746596013992055
"ETFA",0.255800541635429,0.240602002482583,0.407991653530469,0.547267541271246,0.073905552781716
"BCL2A1",8.03329465851427e-14,0.000820796133112348,0.364588978017068,3.73878308423094e-05,5.37318685330828e-11
"TSPAN3",0.619564551556279,0.396407172768398,0.130026646183533,0.402788559850379,0.223068823909167
"DNAJA4",0.665049217279166,2.18155316399993e-05,0.0699322046798853,0.616792995741024,0.0860477717966544
"TPM1",0.426063938329134,0.527770120903466,0.0434528835697715,0.690952385360121,0.0533869783578944
"IGF1R",0.118614693273528,3.18152771265863e-05,0.0159724846556349,0.110472364210699,0.0818731750393116
"ARRDC4",0.0634417440666772,0.178760568858197,0.0122105139130796,0.157922460955301,0.284861933778209
"CYP11A1",6.33216403847117e-05,0.0351316719778682,3.17465207590366e-07,0.00112467350182387,0.00983078053600736
"SCAMP2",1.8510248398634,0.310514330800748,0.927586022968392,0.880996128699975,0.640348849970417
"HAPLN3",4.96474001862874e-13,0.292612516270831,1.2581180297346,0.00018625599429259,3.97387813582435e-09
"RHCG",3.22821698583182e-08,0.00939550924253284,0.0654248168995248,0.0698042936737501,3.99443200762759e-05
"ABHD2",0.383533711863548,4.76753172566078e-07,0.000185008883135358,0.34004134214342,0.0757205142201077
"MFGE8",5.44063221742014e-11,0.19671331336391,0.294332582299192,0.0340177025897061,8.92567597080543e-07
"FURIN",0.33343647246197,0.096392709929742,0.404042388034624,0.298729929117129,0.0235350729651427
"IQGAP1",0.226704838577836,0.312263088749983,0.109054681434027,2.43761226180138,0.557098958615359
"SEC11A",1.36579292859051,0.694329191018513,1.1625260562704,1.36234829033577,0.0683802580050773
"GLYR1",2.8604307044993,0.127773586870237,0.147969142398413,1.90787093564547,0.39114435238632
"UQCRC2",0.483889700102809,0.314988395102335,1.14153983477626,1.33151032653708,1.51827429565841
"CMTM3",1.38373286780126,0.727356945095471,1.28428778884848,0.688350977525213,0.75504809311184
"CDH11",0.306052877836295,0.0024150731629445,0.0933541686629573,0.964216939951577,1.06228963225248
"MBTPS1",0.302824612997506,0.125114418773533,0.320445473142872,0.434127490953927,0.592746233993177
"RHOT2",2.84913206723684,0.138630318198518,1.2142941495212,0.00409120127007,0.0305067086163393
"RPL3L",0.0165877503515791,0.0214701081971343,0.0267971196854718,0.0262851466321744,0.0218923231747116
"RPS2",1.50767243823779,0.587108081869706,2.53613498813946,0.0290254869776544,0.377840222924667
"NDUFB10",1.91629110934344,0.116711867343958,1.29953275506466,0.025045210450949,0.0995614498435991
"COPS3",0.077504642247267,0.156770865380389,0.837744700157632,0.775286089383697,0.266490097378604
"PCTP",0.040708511060551,0.013092612540211,0.0885934560707241,0.140940009383324,0.00524451483014574
"TOB1",0.36340201164895,3.38940336874803e-05,0.0434903498715682,0.366146191728235,0.237444005155413
"SKAP1",0.727592036140186,0.00268515529915683,0.0736207296549658,0.107935809283681,0.273836906280692
"SCRN2",1.55532445590802,0.867439063093409,0.208329055324623,0.000180804625570036,0.00274514968168134
"G6PC3",2.60370232072043,0.0148250814646754,0.608352083669325,0.217214769718555,0.27935345998628
"CLTC",0.142371120842724,8.80051635309417e-08,0.0553144493950662,0.503598902436273,0.066484913047367
"SS18",0.39630863834339,0.124062407210127,0.439204507998298,0.888071837981251,0.26563839250043
"IMPA2",1.52683434769099e-07,0.0639587345499885,0.790953508456119,0.0152499398968786,2.12093757746809e-07
"SLC39A6",0.782723917974048,2.12484096547153e-09,5.86477903234038e-07,0.270669063996856,0.0963653456364889
"GALNT1",0.130166892260322,0.0278206981651319,0.416141885774524,1.43868646515012,0.469854850411118
"SAT2",1.73384960683969,0.983244757133152,1.10868877030619,0.0132811775366882,0.0715127315948034
"TP53",0.529044562943872,0.329759539516214,1.29340451868305,0.901209712832596,0.433429504311685
"ARHGDIA",0.903446529852305,0.0717195075287334,1.5903337824116,0.432801913006702,0.634304419800365
"EIF4A3",1.15309965913041,0.0085114098626189,1.76300679064256,1.72827685177416,0.125039417935761
"ANAPC11",1.33448935822122,0.112498950732806,1.81147096820671,0.00455072254121567,0.00302557421382998
"FN3KRP",0.351120831449642,0.0493569127075452,0.47562792425683,0.278739286177937,0.158497329610291
"SECTM1",0.160272772107852,0.014065570641671,1.13123770659783,0.0999218435594771,0.0251848800617497
"WDR45B",0.264494769755997,0.0463996639755059,0.788436200586021,0.766304060720955,0.160646713799539
"CBX4",1.72646249481721,0.00066863252016483,0.452849930284572,0.238653918644726,0.0129445889381992
"CBLN2",0.225785668913282,2.5519838106169e-08,1.41457397284516e-05,0.0889235095362395,0.0873903443074979
"PMAIP1",0.59528921064674,0.00016149329728564,0.0558752297273933,0.629021972776851,0.0582125367297016
"P3H4",2.12318079460524,0.0440036818062799,1.31678753726962,0.167500103346331,0.0223806276451657
"RETREG3",2.72266787491429,0.17275168379217,0.339088374873672,1.21019042413339,0.501263066929211
"ERBB2",0.0886323485758887,2.2172025082036e-08,0.361071066371159,0.149095305370449,0.200094032808015
"GRB7",0.135967310476362,0.000110735333081799,0.406858537951216,0.0865824338598319,0.0909591936852098
"MIEN1",0.156979593365458,1.26344920295148e-06,0.364086311789441,0.0711111796994708,0.062556730147607
"PNMT",0.0288848353646303,2.55122421263448e-05,0.0754036044888667,0.0004485086452077,0.0341846370538202
"STAC2",9.33554420548338e-11,0.248535736581046,0.156300201078791,0.00061590492535228,1.86181060770537e-06
"IGFBP4",2.03019768052115,0.528534810717036,0.0656607682103107,0.103029713342511,0.435643039991588
"FKBP10",0.913099165022361,0.00697324557949884,0.933067340920295,0.0596102457637739,0.254271628953902
"SAMD1",0.0220611276261754,0.0597464098810844,3.65937198194799,0.321646019563413,0.922266361810525
"NFIC",2.53330486395503,0.682778612331555,0.165461119409459,1.32418873238508,0.733684833306698
"PLPP2",0.698522126035642,0.10634870683993,1.68178973096651,0.275549064154282,0.252662163371285
"PFKL",1.29391361588704,0.367173204690895,2.532228718154,0.310309129989779,0.0496037948760231
"SH3GL1",1.45373361131984,0.345302174623492,2.5973330261425,0.102942829352008,0.321675488933326
"IFITM3",0.782613602292532,0.236638567997537,1.54912213803832,0.0276605238203526,0.261585935493492
"PGGHG",0.789031068013664,0.0561868508057782,0.077609823459691,0.00167995751094619,0.00547498021204627
"COL6A1",0.438036092254222,0.195381917555261,0.395823612901086,0.0613689203388191,0.142531061477202
"SOD1",1.30183498354561,0.105586735832512,1.76396619447107,0.528874360493344,0.296507981265056
"COL6A2",0.291114648129983,0.188667564778832,0.39945812808934,0.00631355027556911,0.0846388077560442
"SCYL1",1.56025473722105,0.334880490012501,2.73933118516963,0.467457164611173,0.647448245945698
"APP",0.0153132589181002,0.450699336561854,0.541958598991451,0.771102600140817,0.0358746249712006
"DOP1B",0.762774116579886,4.01657595771119e-05,0.0517511054073908,1.1187201983907,0.186604517980445
"EMP3",0.270992407467793,0.39926923067108,0.848353005871202,0.0143827193113222,0.286360718939637
"SAE1",0.528203889825317,0.0252357347544362,1.43271805604592,0.977328370181045,0.240623485164023
"CBLC",1.36630186923074,0.0343678947644125,1.11879450867865,0.0418158436066559,0.138940571060816
"PSMB6",1.83977956767594,0.478450663280504,2.87993695742927,0.101461820537767,0.3988430368222
"RPS11",1.31533344357491,0.817255964540217,1.75315126793462,0.00982134115316485,0.272462120403027
"RPL13A",1.34312130452352,0.674609497878747,1.08812351924885,0.00697562752170086,0.0927727713868307
"RCN3",0.0360583150396305,0.116377196433793,0.620617176678778,7.05558168763484e-05,0.00205133536770623
"EFHD2",0.965818575831987,0.392936850668893,1.80518828763497,0.0257198426085978,0.0853989904184725
"PGD",0.32141555005234,0.28583648651037,1.94932288005292,0.895064061252166,0.618987657173193
"SH3BGRL3",0.220658647143573,0.340459852008575,2.38777992890096,0.187935065776615,0.535694722694847
"RPL11",1.45840661736339,1.3854182094402,1.68901403027348,0.0411054557421552,0.31066141922963
"KIAA0319L",2.20156346090475,0.0994669168634537,0.0527249070465994,0.987509369125156,0.234200897799425
"WDTC1",1.99775731813278,1.0704780799161,0.482640645876845,1.2361166798524,0.948958619743095
"HSPG2",0.144641312237404,0.616958570657194,0.0609982770416389,0.62392811495959,0.869620859073631
"SERBP1",0.0267757130567913,0.559056291558117,1.75969424955449,1.87904748281442,0.00542966433509945
"CCN1",0.0865965342924135,0.938400324901977,0.000928234243393687,0.0209396263641466,0.394039767641894
"PRKACB",0.342963915740999,8.59040109769913e-06,5.19223164114125e-05,0.124688555070845,0.125206619065986
"TINAGL1",0.00577315179723281,0.91949104586314,0.609894793672782,0.00148555426520744,0.00686963737241948
"RPS8",1.30909152444543,1.08882311942951,1.97189148843773,0.0592110736114071,0.062761111440631
"KIF2C",1.33804504446882e-07,6.00668103926965e-06,1.74051098827296,0.355300492040143,8.08829642666233e-07
