"","LV1","LV2"
"U2SURP",0.852280422147782,0.231795486940207
"TTC14",1.10912030413655,0.137594740203208
"PLB1",0.463266318749268,0.293515986811472
"CCR1",0.245339931061996,0.13343764832417
"PIGX",1.02367006534436,0.553620487138479
"CAMP",0.0894282029021556,0.115865811719242
"ANXA5",0.201277674038364,0.690194719267197
"CASP3",0.915776380901388,0.163441071080098
"ERAP1",0.711920957916332,0.610201853719616
"SUN1",0.711528158110969,0.36745398326017
"YWHAZ",0.469351020937196,0.989673514228479
"HNRNPK",0.330144365369764,1.27993882546203
"INTS6L",0.929230152622419,0.218675591500513
"ARF6",0.712576944864883,0.599298386381033
"PRDX3",1.05404650624576,0.217164142213649
"PMPCA",0.651646386865697,1.09908126531847
"ARHGEF40",0.390974940776729,0.469789831549222
"PSMC3",0.472271099212189,0.897713144851721
"POLL",0.19161950942777,0.575598009974709
"API5",0.90196778850725,0.652596782923704
"HSP90B1",0.298096369348033,0.49998833446499
"BLCAP",0.771922739672335,0.797966639093511
"PPIB",0.266389156256752,0.590366862695563
"FAM111A",1.08598152239791,0.323910539479169
"PATL1",0.28234338585436,0.314752149238184
"CNPY4",0.882751828940684,0.829681812082912
"PDIA3",0.202670981695053,0.973852340537391
"NUDT21",1.00463314448915,0.189308324814387
"ENDOG",0.434385831770828,0.827733949158939
"CD3D",0.760914178109168,0.346871299746838
"TEPSIN",0.88476441150016,0.718191259816259
"STIM1",0.498707637179616,1.34945768801405
"CA4",0.374588409126608,0.459918331415875
"RAB8A",0.0927605871454375,0.867952811546194
"TUBA1A",0.305061638281961,0.679431814218694
"KIR3DL1",0.137214232126526,0.470654797856769
"ZNF146",1.00844325904482,0.315347749768537
"SPINT2",0.338091767655606,0.617760809893402
"EEF2",0.742753367203738,0.951204765973155
"ZNF444",0.478708236772976,0.949466905148836
"GLOD4",0.761386770982348,0.887749295732248
"RILP",0.194657073123344,0.557029937304583
"TMC8",0.615623230650512,0.89186875902718
"FTH1",0.366668840768266,0.745038362560261
"ATG16L2",0.789996811907211,0.515124210536171
"BATF2",0.0693630750115417,0.0453498628407767
"COPS6",0.579593078651541,1.09914797611752
"DDIT4",0.436351546364174,0.543240166966154
"PTGDR",0.800455365743223,0.269937424809594
"STIP1",0.293197414491643,1.2850154890436
"ATXN2L",0.458509283550738,0.97829008070375
"CAVIN2",0.487853618893586,0.473972097351226
"TSPAN5",0.149080153643352,0.361250703097419
"NSG1",0.380879499783881,0.46827380858462
"RNF181",0.521839127031971,0.603183896946845
"VAMP5",0.163766860653713,0.112841293604557
"COMMD8",0.906699007270307,0.0833494864244431
"PLEKHA2",0.645137015943686,0.651290484384689
"GPR183",0.917550139885182,0.303860539421147
"HINT1",0.815687164059817,0.116259444163869
"GUSB",0.514808282503944,1.14714440532932
"TMEM42",1.00851202817617,0.328454970445475
"GPR25",0.295039772503563,0.624997601322996
"HNRNPA3",0.761227823624204,0.618046032672009
"PDCD6IP",0.774248892654339,0.579608319513772
"PA2G4",0.373935379650077,0.865202156268975
"TRABD",0.925553786082794,0.998643830314912
"AKAP13",0.589759454549395,1.01816011158617
"RPS9",0.84130288610608,0.332304943484425
"GIMAP8",0.243236492029099,0.516628993287588
"ZNF692",0.942729976394332,0.634997528711385
"TMEM126A",0.865907211965943,0.200602748132959
"TMEM126B",0.899454417557916,0.109010617330979
"SCAND1",0.222724252411903,0.725597091995354
"RSL1D1",0.943024637234439,0.607929016755497
"BCL2L1",0.102807479129094,0.274281100333549
"PLRG1",0.92950254472837,0.277357887925076
"HDAC3",0.670560167811047,1.24824012798838
"EXOSC10",0.373125623555931,1.17541894744209
"PRNP",0.96668695300497,0.374284571183952
"ORMDL3",0.812562071612138,0.753652286625207
"CD8B",0.474105258996816,0.456034431714861
"BSG",0.195071682295956,0.555554143061321
"MCRIP2",0.675714723761739,0.485156146533703
"FAM174A",0.892185618797533,0.395536134341253
"PITPNA",0.391679550279976,0.648380078054209
"MED16",0.185250420103577,1.18554766226597
"GOLGA8A",0.642853961911481,0.183058038977363
"RAB6A",0.657761178339646,0.311200402160239
"TOMM5",0.776284805332722,0.141016276605576
"NFATC2IP",0.877457773896399,0.525671574908159
"SMCR8",1.04995363910171,0.499687332506022
"TMEM80",0.809702390585671,0.65972432343945
"ULK1",0.609641399593834,1.07029637785412
"RPS6KA3",1.15861462487869,0.460063872964792
"B3GNT8",0.42427960358936,0.822066966713387
"GATD1",0.633954421340321,0.991117211150602
"SAMD9L",0.207943721941827,0.056285562830867
"CD163",0.236347187824559,0.626538396256189
"RPLP2",0.525140905028874,0.642355639507525
"RIC8A",0.431039843587272,1.36915692040494
"WDR6",0.681865459546596,0.955941631816706
"PARP10",0.229094061274913,0.173549257496731
"THBD",0.683451728175524,0.447443087632763
"CD300LB",0.497678227205883,0.666864853018287
"GAK",0.303872912266899,1.19747922251243
"CTC1",0.575020698930096,0.543094576785707
"MRFAP1L1",1.07540699189185,0.277052413639123
"SNX18",0.799459710098965,0.26509524642037
"C3orf38",1.14234215709779,0.178812021228875
"DPM3",0.525685610326652,0.373921737250765
"MAF1",0.208522261828176,0.568812952959968
"DCTPP1",0.643083341140235,0.764780390202803
"HCLS1",0.276377009743095,1.25477271556468
"CHST13",0.332031657315457,0.56141038256585
"PPA1",0.835991790193273,0.2051238233725
"CMTR2",1.08630479475091,0.189293033180459
"SLC25A42",0.61610902011401,0.700184934238431
"FCRL6",0.246128986638223,0.316628492604685
"DDX60L",0.196587463896594,0.0466197550437412
"RNF135",0.400159172268148,0.651061911354711
"LSM10",0.77590371543721,0.514252590751984
"CHST15",0.545458704739027,0.457679026907707
"TMEM259",0.775934148020066,0.351513150794095
"UBA7",0.221770579869401,0.220539556491687
"FBXL6",0.594986045119246,0.617821644642608
"LIMK2",0.371319317882408,0.320191659413117
"ANXA2",0.258515405593658,0.93497753164576
"PTGDR2",0.305518547174491,0.49459992520583
"SELENOF",1.05938720382113,0.197897565714782
"HMCES",0.606288030449599,1.10737849803685
"RFLNB",0.476895019757773,0.894904328920653
"TOB2",0.45769381746385,1.12709620109771
"TTC32",1.05923102402201,0.0843416628774275
"PRKX",0.95588151659657,0.615489595137099
"UQCR10",0.755422375561139,0.423599303049585
"SEPTIN9",0.492337357945508,1.24264121824535
"APOBR",0.457886810032372,0.729317255973279
"RBM33",1.02028561110156,0.170744459859379
"NDUFA6",0.87910883886832,0.265419126748587
"SEMA4B",0.405120746504304,0.728721994455686
"TNFAIP2",0.739695409224954,0.483289773691478
"TCN2",0.060088254032978,0.108006233680255
"HGS",0.567115091348203,1.28359278020919
"STAC3",0.165705086510633,0.344183103308228
"SNAI3",0.621105597292222,1.11343651795417
"C16orf54",0.769355500050122,0.830939970513625
"RNPC3",1.16347543977759,0.20599113690184
"BICD2",0.787050756477273,0.678955093688046
"GNG2",0.950593543757366,0.491175721779002
"BTN3A2",0.883848390055516,0.959700416662395
"ARHGAP30",0.490235316728715,1.06635836127523
"CYP4F3",0.654510866721491,0.403980233328116
"SMIM29",0.597885162503007,0.447853877205255
"CXCR3",0.26013128301569,0.903822375635241
"TNFRSF4",0.44828566596917,0.555059608778684
"HEXIM1",1.00112303515973,0.317535513828522
"RPS19BP1",0.802866754944819,0.448603606209463
"NAP1L1",1.05937057348391,0.522500063799169
"LILRA5",0.405651423255341,0.184289399355694
"RNF220",0.777120218903107,1.07356284811871
"FNBP1",0.42535127664693,1.21858478932337
"VMAC",1.00604742705682,0.606981423440904
"TCEA1",0.892409490096114,0.503654218241547
"SEMA4D",0.437358813807608,0.860353299611347
"MCRS1",0.621656158687515,1.16503549584748
"SOWAHD",0.528728002429664,0.848886185932869
"RINL",0.672366260754771,0.441167740774974
"PLSCR1",0.195586992499642,0.0823873777058475
"C3orf62",0.653567293473818,0.529371797023953
"IER5L",0.344535089476081,0.533171986570621
"SUMO2",0.945518143445833,0.520315266799288
"DPYD",0.441638749380226,0.775653845404293
"PTAR1",1.01500254476502,0.0984002644569423
"LRRK2",0.740034458181576,0.300289771231844
"ZNF600",0.630695179374432,0.212677397347026
"SULT1A1",0.475317355535287,0.567598825254616
"HBG2",0.0822286192515343,0.101457020718228
"SRC",0.146412960143052,0.658095377166218
"MRPL21",0.81373671018264,0.441686689063586
"HNRNPAB",0.458680826126077,0.884985669631826
"TMEM229B",0.199832878219902,0.348939487840262
"HSD17B11",0.751419929543887,0.324625560601821
"BAZ1A",0.448907538211659,0.114909797351252
"CCDC69",0.62395599476868,0.80783212038567
"MSRB1",0.452771118351787,0.463170252648845
"RCSD1",0.532354157741117,1.01299078867148
"PNP",0.302126649997698,0.290506148930759
"NAGA",0.241916565548851,0.661990303802701
"RNF5",0.331438011679369,0.968229293945755
"MPIG6B",0.0899141209837943,0.770576184634192
"MRPS18B",0.637207904674674,0.924694013221599
"LILRB3",0.410175678069722,0.393116126615993
"PPP1R11",0.382751991086472,1.12822171952299
"TBC1D8",0.345954058109636,0.359601166970512
"TRIM27",0.393379426306596,0.541270788989003
"DCTN1",0.188487214788587,1.19821627241831
"SLFN12L",0.857941871246122,0.300839534471567
"PSMB10",0.284010680188328,0.854359175599576
"PDE7A",0.712144221471366,0.291209079576082
"NT5M",0.156155012161656,0.500854350797057
"SARNP",0.790105849628176,0.122232326895294
"IPO7",0.908647941796777,0.563121470802498
"PRR13",0.416011940485697,0.817625152870674
"SAMD9",0.323457994001274,0.0381987233452336
"ZNF316",0.613673324464237,0.777777024435772
"DEFA1",0.072488052404827,0.0937267666311109
"HBA1",0.061908707494193,0.319004411189669
"HBM",0.0861834232597209,0.194049813173514
"SELENOH",1.009200729445,0.272758824177167
"STK38L",0.889388239429092,0.204552750818965
"NRAS",1.02735941758499,0.215334267069968
"ARL2",0.549060832827629,0.962437923440943
"SRA1",0.531489103715121,0.805800236135986
"VDAC1",0.211846775093025,1.27103785878106
"GPSM3",0.414799632783323,1.05313594446288
"GALT",0.745952262016913,0.838192026211353
"TSPAN4",0.410294884552714,0.721938152362768
"HNRNPUL2",0.327573573320156,1.07165430039837
"GOLGA8B",1.09042786306892,0.49032910198663
"DDX3X",0.876117581567571,0.108904685373956
"VPS16",0.481203479642114,0.886768388734594
"TMEM167B",1.01602995723623,0.0691294980401234
"TNFRSF25",0.873725751011177,0.63084558740108
"APOL6",0.254878426316204,0.105061392941651
"HBD",0.186672413136484,0.18085456487426
"NFE4",0.614809324300082,0.527312770281437
"RPS18",0.772306012684009,0.159166418905858
"TMEM238",0.419676023027946,0.513674817819957
"CD302",0.743676142989043,0.308676049183004
"ATP5PO",0.745338048969971,0.234823424062304
"PISD",0.567575445215728,0.517445204338934
"PI4KA",0.453649503447726,1.09297252346131
"MRPL20",0.86003829528953,0.609659984243215
"GNG10",0.951356671575687,0.141177438615448
"NPIPB5",0.537270416332435,0.809141932224064
"TMEM141",0.811890541536003,0.41536651666942
"LILRA6",0.631783047670766,0.545916554455938
"CHCHD10",0.521100755507692,0.791288566495706
"DYNLL2",0.684074020880624,0.985582935591361
"MILR1",0.442916000799554,0.232907702007587
"PLXND1",0.31888281119145,0.901423935527345
"KDM1A",0.368546753024336,1.04203668037417
"RECQL",0.978958388045411,0.22625599310128
"ITGAL",0.339830548034092,0.751098039571927
"AP2B1",0.241354708763464,1.12006310520818
"RALA",0.875876452804225,0.372346291623739
"ALDH3B1",0.248383660080681,0.763753347525063
"ELAC2",0.326730768728052,1.13914895275851
"SYPL1",0.821573692517398,0.408609900177189
"SPAG9",0.826851282835656,0.30501553173243
"PGLYRP1",0.168622547075426,0.282974803699284
"CSDE1",0.848965650030678,0.8277074038032
"AKAP8L",0.574666452065386,1.05329911986175
"TYROBP",0.423017214151817,0.526781705140686
"CD22",0.531699117488884,0.536582672056422
"PSMC4",0.252193464622258,1.15309074351077
"MAN2B2",0.626566210404917,0.95197674217037
"SLC25A39",0.184321817159277,0.616756585305513
"MVP",0.483151779744823,0.689576518672489
"NUB1",0.106975831187426,0.240056952360514
"CLK1",0.804729313347776,0.0405315266792031
"ZC3H3",0.225531210619106,0.750602777426578
"OSBPL5",0.283290274230829,0.624088103965237
"PNPLA6",0.390060261047384,1.07578371973488
"GABARAPL2",0.256953191160986,0.149382236235389
"FAM136A",0.985140351960993,0.329999701850837
"VCL",0.186741483301389,0.836930204555143
"MTREX",0.892907197334844,0.305054229739318
"SCML1",0.869863580857681,0.279710113604754
"WWC3",0.69928718351012,0.537132335449156
"GOPC",0.965059226951128,0.17560312057524
"MRTO4",0.778445976910603,0.612520468215672
"KCNQ1",0.407493022225446,0.925929886055632
"SZRD1",0.590475195966287,1.21600548324517
"LPAR2",0.627722450571361,0.567694764693593
"BTBD1",1.09729436764561,0.406780941036624
"AP3D1",0.357636607107919,1.21626994723613
"ZNF76",0.901681376806547,0.828238451749609
"KARS1",0.32706569405371,0.781853533067013
"SP100",0.314104894239171,0.2458483530376
"ROGDI",0.30112342298256,0.732862373090073
"IFI35",0.0756141003831355,0.0827697134347795
"CLEC2D",0.97017588574892,0.361861031033744
"WIPI1",0.486865742915095,0.589406750473726
"NDST1",0.441395890414126,0.79307974808893
"MAP4K4",0.40810034671093,0.620599083786616
"DAZAP1",0.803905213010923,0.83313089908514
"MBD3",0.568617394885133,0.808884575998116
"SRI",0.768018479061374,0.519614401474832
"SLC25A3",0.54323785856022,1.16014291001503
"SNRPA",0.428645879713149,1.02328736824762
"APBB1IP",0.117097901199289,0.880344145214273
"CAPZB",0.288561358510081,1.22959856793431
"SP140",0.199781149103489,0.213775572694669
"SESN1",0.807487303987861,0.306930972854756
"PSEN1",0.413581171814685,0.768254701744152
"CLDND1",0.969308642271665,0.12839790223043
"FYB1",0.629508336189483,0.346606383574534
"CCNT2",1.13994093613433,0.118554742734133
"WDFY1",0.507248178414553,0.0959075796079095
"AKR1B1",0.669324587952097,1.1125103925519
"CHERP",0.238150742758802,1.16436589212655
"LAT2",0.679078460615024,0.600773017143276
"PGS1",0.593063388912789,0.199883686835629
"SMOX",0.0994849126647943,0.609879393861641
"SIGLEC1",0.0512013788769701,0.0473375763533177
"MAVS",0.744431946506037,0.742167944289212
"XRN2",0.373213455823409,0.887867675318338
"DYNLL1",0.561895269444642,0.489578138370243
"TESC",0.202682699802372,0.642424962719698
"SNX5",0.892712101922239,0.681690816811014
"SIRPG",0.563040700699768,0.830995918157383
"DDX24",0.283965146809015,1.27500662816049
"ARHGAP4",0.727713030821593,0.759202950042333
"PDPR",0.578231312433174,0.556020927458572
"AARS1",0.173346800018686,1.0497255130109
"DLD",1.00025153740976,0.208900537594237
"ITGA6",0.513185083397827,0.452144439919358
"CDV3",0.701255412731156,0.787852479580288
"PSME1",0.389802217455238,0.687134121602062
"PPP2R3C",0.994701001143571,0.250949674779521
"SH2D3C",0.190711626118373,0.814367722629042
"FKBP5",0.308657198542942,0.393309789742293
"HSP90AB1",0.357806386742646,1.05218762942184
"HNRNPH3",0.896944175371233,0.39444371297123
"RAB18",1.00918244223472,0.0857176754862239
"HNRNPM",0.315545494648751,1.19382791272222
"MARCHF2",0.321265157421969,0.830064152323125
"CRKL",0.582682210165973,0.981502198254931
"SF3A1",0.200317706993354,1.3063320615054
"MFNG",0.81469035993934,1.14733032571517
"LGALS2",0.552056795329444,0.192486208037894
"GGA1",0.674783384555715,0.949690467543646
"EIF3L",0.805369920704705,0.920416370308684
"LMF2",0.715225763967199,0.72536373054615
"PACSIN2",0.322245752537018,0.519783776849463
"TSPO",0.318437383161375,0.568581278884434
"ASCC2",0.118528652530469,0.541080987930389
"NCF4",0.550907433973444,0.520483514494422
"PYGL",0.32694556811012,0.442267729373555
"SUSD6",0.647440906354209,0.369482230396396
"NDRG3",0.557682228277804,1.31465224507958
"HM13",0.306292707275072,1.02797468263181
"SIRPB1",0.375977387635756,0.632294520962175
"SEC23B",0.359652085352484,1.27254220683694
"BPI",0.0649423239654663,0.185184169317534
"AHCY",0.688131136049765,0.845074940010383
"PPP1R16B",0.747851570698415,0.778909500687155
"MAP1LC3A",0.309895216235267,0.614879742936087
"RIOK3",0.159654067127266,0.134759697472172
"STAG2",1.10083444251603,0.208645114646121
"CCDC22",0.420169810157173,1.11531877736149
"RP2",0.946851146046444,0.111289305631175
"R3HCC1",0.732562994897326,0.974612963485028
"CLC",0.294965905280001,0.0714072390115186
"AKT2",0.431811517954922,1.02652798099204
"PLD3",0.266615935879506,1.16347936055838
"SLC1A5",0.134542246622272,0.420863810801661
"CD79A",0.443107553654351,0.512586793282732
"ICAM4",0.37583286686167,0.713007905848884
"NKG7",0.258356117124564,0.509878278564138
"CD33",0.527059310743291,0.585861956354723
"BABAM1",0.37916734129101,0.696835748389749
"CLEC11A",0.140901164312236,0.293776251393114
"TMEM147",0.751981452536352,0.851024531053195
"CPVL",0.401236349622659,0.956562306620106
"GARS1",0.288958216407917,1.1112702582795
"AKNA",0.414956951711368,1.20777383582112
"TNFSF8",0.884392604333584,0.246635145311804
"TESK1",0.426921781665389,0.916518685297044
"FBXL15",0.494860124239066,0.646895318473185
"XPNPEP1",0.468858811964361,0.986167825030568
"SMC3",0.971673911232571,0.568380512236779
"CCNY",0.907862276012551,0.8056108895125
"KRT23",0.246552478338919,0.324345689725294
"NUFIP2",1.12670604554948,0.128617470766805
"EZH1",0.970404514759431,0.76984700712976
"VAT1",0.267653241827848,1.2434663641619
"OAS2",0.0749851712760352,0.084918103634069
"GNPTAB",0.743746145358115,0.505706959332219
"MAPK14",0.250611893592806,0.151176008683026
"ERBIN",1.16917027829429,0.377791396333406
"PFDN1",0.843980274293093,0.54259102893806
"SKP1",0.745841666447875,0.332122645294572
"HRH2",0.289908870320999,0.404792983568935
"FASLG",0.470219613896791,0.330560085929392
"RSRP1",1.02774718257945,0.0847713252885108
"CCNI",0.26702208219289,0.930043713482527
"FCF1",0.933728523912379,0.224351301075088
"NPC2",0.339762945297446,0.498172781767039
"CUTC",1.00563468667184,0.16341069357072
"DUSP1",0.303657074381972,0.238916438239543
"ACAT2",0.845773478027951,0.405841559833466
"TCP1",0.267123838607278,1.33509745856488
"FAM53C",0.400347094269145,0.636903930876503
"TARDBP",0.712713606855808,0.616829766918984
"CXCR4",0.655752137462488,0.567789726276859
"GTF3A",0.970240064724758,0.437651712958972
"SHLD2",0.985582384176001,0.164837288026922
"NAA60",0.273931213462999,1.15235626384024
"RPL5",0.907240264303522,0.309402584198593
"DDX54",0.487793048936355,1.19987653209236
"ACOT9",0.316175902688841,0.107161682681609
"DDX39A",0.570692141500844,0.773165717511572
"TRIR",0.765710589441517,0.624590291741251
"ADGRE5",0.236036445155687,0.750354769472672
"GIPC1",0.585670841877446,0.996393368093963
"MORF4L2",1.12494939455115,0.251699175213361
"LPGAT1",0.975226014232314,0.234585926096246
"MXD4",0.466542495110378,0.724650707997444
"SLPI",0.341739213682245,0.146151410481789
"ZBP1",0.161722788322349,0.0863535496424388
"PEPD",0.34656174084268,1.07860621331619
"ATP8A1",0.982840552807292,0.230789183623804
