"","Basal","none","LumA_Normal","Her2","LumB"
"SNRPC",0.517977720257259,0.0252150932695315,0.0858939325705113,0.0862946992550691,0.0816371522548552
"H1-3",0.0134670341195335,0.00686275145967136,0.00143988884722608,0.00229483981391369,0.0203166119792295
"PEX6",0.138650881094719,0.00992752495377316,0.0676325609466856,0.0362923995746795,0.0720992700612138
"MED20",0.113563749492317,0.0138042890948678,0.0228771775227496,0.0116211615368762,0.00507500169878911
"TBCC",0.0752866397121507,0.0190238581244933,0.0296213709368846,0.0213979972735946,0.00676700949176434
"SPDEF",0.0155645843636793,0.31696117206573,0.048828912685025,0.0880242018389812,0.0152994908270068
"APOBEC2",0.00275357926705105,0.00403284496523974,0.00158092499962541,0.0027358225478248,0.00708076177328351
"KLHDC3",0.132907866384859,0.0465704458321481,0.0737756492657323,0.0376533437471942,0.0713906763533735
"GNMT",0.00124211805285323,0.0211255913127666,0.0110928705291608,0.0153745240692465,0.00960717781792987
"MEA1",0.263791106393556,0.0417209191831194,0.0784619363813853,0.0212322583558736,0.138460333080384
"CDKN1A",0.0318611006924409,0.0604614518060859,0.038617624469714,0.0804383195068511,0.0266720324431204
"SOX4",0.0366057255556272,0.044278259489496,0.0712872962043109,0.04263594912608,0.270536847055425
"GLO1",0.0545700483630417,0.0407882273656473,0.108493537395385,0.0668807931720281,0.342775753213836
"SSR1",0.254457059668271,0.0277296713533068,0.0137100669209458,0.103753844669595,0.222515375466255
"NRN1",0.0606746520230854,0.0123849232893975,0.0318497320447783,0.00738825780767828,0.122488827423629
"NUP153",0.151381877040738,0.0076120802880065,0.0155308571233429,0.0149216946950869,0.122146848930782
"DEK",0.256582112330997,0.00100415308928606,0.00268306086221737,0.00653672603593718,0.0407950658817182
"SCGB1D2",0.00162776699871376,0.0157611240745322,0.0143463686557543,0.00767546942828341,0.000694594882475771
"SCGB2A1",0.00166168293322391,0.00834239450257761,0.000382893394662157,0.0107412049975145,0.0032269937763403
"AHNAK",0.0187430851981488,0.327528473666477,0.0983422632897344,0.187531958667316,0.0544251994635151
"EMC3",0.0114609728828112,0.125825685679291,0.0773028700312923,0.000336907061459099,0.0890527030614093
"CNOT1",0.37730193020454,0.0542723345008028,0.0149430909040674,0.185481697895654,0.066888521288926
"MT1G",0.0751782842416186,0.00395064388412732,0.0033809985116304,0.0120050321416456,0.00114890909715879
"MT2A",0.0862584749865551,0.00561710635875276,0.00402322493031423,0.0556867681247389,0.125413515076778
"GOT2",0.129751125978589,0.119212827129771,0.0363562147999774,0.262067013619039,0.0233095165087425
"TM9SF2",0.160808489462037,0.0925733076361895,0.0359971329431022,0.172454091989618,0.207584894185181
"NDUFA1",0.358093220565678,0.201483833129245,0.00797269537749221,0.15235131541229,0.10884680679612
"SOX9",0.313176098808751,0.00873817455357855,0.0195737987475799,0.000482378096243241,0.00867473771023992
"MYH2",0.00213954685354065,0.00572123764024078,0.00113454636214105,0.00239540446005995,0.00298613158219805
"MRPS7",0.190093937983323,0.0530940445582126,0.0462231619434253,0.0443623135673968,0.136219592637049
"MBOAT7",0.0114244023845056,0.0990443651316246,0.030213672222753,0.115833618059087,0.0485621262668864
"SLC2A4RG",0.0133502926348125,0.0875080129029359,0.031518212947812,0.0630767750322585,0.109090477740025
"PPDPF",0.0103426793986464,0.00957089229436869,0.158284317793523,0.136562488747639,0.131256452162437
"GTF2F1",0.292724308970607,0.267906997204452,0.211130180170037,0.539303575814803,0.00890680394054336
"ALKBH7",0.130886992784338,0.023997206599422,0.192828097114126,0.0505944903607814,0.0854597377237192
"MED1",0.00980168582206173,0.00354608723526266,7.75898849672088e-05,0.066011441047606,0.0705656461791667
"RPL23",0.0681426762952696,0.0361200808151723,0.0149048131828829,0.0279555116632186,0.0432215772584842
"C3",0.170059976911149,0.00398931659296744,0.0591669839634389,0.00316171946520661,0.0399709148008027
"GPR108",0.274019734330376,0.14744450309696,0.206415880522774,0.194564096120127,0.00961734549571312
"FOSB",0.000272378984023158,0.0304349817436848,0.0515928779895262,0.0109605611703801,0.00324231670306606
"SNRPD2",0.187710989019581,0.065613210845693,0.153624483029479,0.000728443623476081,0.230871848268768
"VASP",0.23056920668841,0.00993563723940295,0.110725638938174,0.109545188528963,0.0624810224644981
"CD93",0.0476430667718046,0.112197759483032,0.189129972969158,0.117847174127742,0.00836811175522027
"CENPB",0.0735375860033673,0.257076084668755,0.0727213327350855,0.34735969536419,0.244813170093848
"RBCK1",0.187013165106004,0.0941948866034402,0.353106821789356,0.0859875102691791,0.105994861018071
"TMX4",0.0839428727120575,0.00903042333366023,0.00310115945910339,0.0145521651664064,0.0527914730208862
"SNRPB",0.295800376221415,0.00753174745547408,0.0788449638550615,0.0903815228612221,0.285089265423076
"NRSN2",0.10804203684857,0.0780996000833694,0.263203723739595,0.0855232899564735,0.0417735976784408
"RRBP1",0.100464967821192,0.0204604257139026,0.0734330356621871,0.136333815982034,0.249327928769162
"DSTN",0.139134565970446,0.144897714599715,0.0857968836381107,0.148800697945113,0.120241105253045
"LAMP5",0.00467841125018392,0.0566748012930598,0.108327527148058,0.0629438346237722,0.0157106566800982
"SNRPB2",0.0882279437000026,0.0293348878811921,0.0239973790031782,0.0550326275476401,0.0360665620671678
"MGME1",0.135206254630118,0.0351614390973729,0.0319532414724764,0.0389240360280401,0.123263948970761
"ITPA",0.0792302884247881,0.155326712502873,0.135535704802466,0.0620021039553545,0.110848701228534
"FAM110A",0.00885985025748513,0.0981030376262895,0.0578875088245071,0.188194814709236,0.0824714872905005
"MRPS26",0.279096109776744,0.0583202192587142,0.144144600756325,0.163382316933591,0.0705181239248436
"NCLN",0.180741869922705,0.0266143726324706,0.213513299057202,0.0838059165908557,0.397678060016753
"HNRNPR",0.422698218809125,0.0418203037516112,0.049077256228112,0.256741251915615,0.144490846862152
"NECAB3",0.00758858450071556,0.0773482323471072,0.172855864653687,0.15446681135928,0.0600357377616291
"ID1",0.0980171100509495,0.00432226969473066,0.00384677201668021,0.0104982088581958,0.0293543290394091
"RALY",0.148578133686386,0.00335797203665483,0.0334659948246573,0.101058198133679,0.316069098347077
"EIF2S2",0.254829449899709,0.0033735988463657,0.033967040537569,0.102585620401904,0.1503619383437
"ERGIC3",0.0502543339345016,0.044863819857135,0.0270598415278888,0.06962493733612,0.0996609941598465
"ROMO1",0.0167258984160477,0.0137593960597849,0.0621909545908463,0.109367647347712,0.0412896696019629
"BPIFB1",0.00366244812876321,0.00172029821465625,0.00304690731954708,0.0136551501864634,0.0058284165576332
"GRPR",0.00710363593792958,0.0276087895640412,0.0660103214739036,0.0330816449097631,0.00163113263296582
"KDM5C",0.163992133249995,0.116514558998549,0.0028446202000155,0.23577413620633,0.389589891720221
"TMEM115",0.258836899929655,0.105172997551781,0.152736846772648,0.267486611111661,0.245179309738598
"PSMB2",0.415422987066357,0.00913403884718278,0.02773748159502,0.0512795208229055,0.284959652309599
"CAPNS1",0.0903883247687786,0.29678596700017,0.00768574494118848,0.303923617484467,0.00650522207581367
"RBM42",0.206592413363424,0.112021012942274,0.157099312294863,0.120539657587359,0.017119164964873
"UBA2",0.373360448265192,0.00852522113768447,0.00192828227257417,0.0456213240351302,0.160749273362812
"COX6B1",0.158104557108909,0.0448778866542421,0.0217580373646215,0.114365323102286,0.198518467952188
"CCR7",0.0114492948904025,0.00277178294757424,0.0109422832289554,0.00883302093787067,0.0100851967067396
"NR1D1",0.0265954775800739,0.0681358737965596,0.0464973987972904,0.0891134756222015,0.0245749538803504
"PRDX5",0.280298995006712,0.110370051849867,0.0941056715486839,0.0864950854225878,0.222037691111873
"PRMT1",0.19847533833496,0.0466208826108158,0.010443995900884,0.0372531431571235,0.18847118263356
"RRAS",0.0911991904892527,0.0834780522623087,0.10954277638511,0.00714840139684892,0.0616409170830383
"SCAF1",0.00830454876868148,0.038183874543083,0.0866624237529458,0.10058336866464,0.120613400824487
"SBDS",0.0468510662747234,0.0297858089618753,0.222677929072939,0.0190457073083983,0.449527885333451
"CSN1S1",0.00195232474626316,1.81750997752111e-05,0.00846702634632652,0.000218687464736557,0.00129870028488948
"STAT5A",0.0464879071124929,0.0796887696552726,0.136063354532189,0.0677129932371715,0.111269706362889
"WNK4",0.00215235229613246,0.119385181546107,0.0811215863555091,0.0359967156452423,0.00627608421692566
"DNAJC8",0.323386901762917,0.0465951987449937,0.184622193702451,0.116332534217437,0.159199337023446
"IFI6",0.0268824204497302,0.0200049535485804,0.0392735701311965,0.0614274076732019,0.00788729054107595
"UXT",0.146175685746888,0.0463722701115424,0.0772320948522383,0.0813249349077278,0.0463820672151861
"TIMM17B",0.164466622967115,0.0478667688125413,0.0541810065107697,0.00364705461563725,0.112420870825362
"KTN1",0.0480542165556909,0.000537314697175298,0.0846842447621944,0.176718000158808,0.279350425395085
"SIX1",0.0175375019648665,0.0125951642425198,0.0140614617532525,0.133005287708138,0.0621250081168354
"HSPA2",0.00739726294486844,0.0386751522379044,0.0277564669546192,0.0692907761776022,0.015041876699643
"PZP",0.00267501215018445,0.00232393362916204,0.000864932293894125,0.000651998683918539,0.00718799189408597
"AIF1L",0.195839712440314,0.000199696126286911,0.000284236234621815,0.000622933186847262,0.0137470748586312
"MAP2K2",0.420659498067507,0.16898889703135,0.161293084586271,0.0245622645916559,0.0479603376292523
"ARMCX1",0.0125033878791286,0.00859225568531711,0.0990127127029421,0.0643817912015198,0.0216959907991443
"CANX",0.0972825069422436,0.10871114792401,0.0092768250261539,0.214544121752059,0.156423004507149
"OMD",0.0110367890368898,0.140882058879371,0.0625177386767384,0.0700194829006072,0.0109740223080223
"FGD3",0.0117916440829867,0.201498496464834,0.032912083590605,0.0442547073552554,0.0118855974063325
"PPCS",0.0945019801038954,0.0505000271283756,0.0900357281813687,0.132382885622774,0.0914948434044486
"EDN2",0.163796558455147,0.0055924972847777,0.0115782666575112,0.00123823843074916,0.0183744266392954
"COX7C",0.0207729339729029,0.153660379832542,0.104838960587625,0.286897685446695,0.20083237244684
"TSPAN8",0.00510004217669345,0.00105234397766028,0.000213867555016546,0.0378361017689394,0.00276908553733981
"YEATS4",0.0414294774150066,0.0266791570353337,0.00880055374642562,0.0659545175748189,0.0159211088416246
"HP1BP3",0.232418381904114,0.0348260804670793,0.215798730641885,0.211094693784839,0.0522995590168435
"KLF2",0.0189903544165752,0.0574865704685754,0.123790572301284,0.031181671768312,0.00559453805891484
"FBXL16",0.0268546265376329,0.204636085234052,0.0350618658364942,0.229391950151459,0.0194131297681151
"KDM4B",0.0149680251696279,0.253330961227405,0.028529593290229,0.0887546197222749,0.00208751852782725
"TUBA4A",0.0910992723897813,5.03125620630324e-05,0.000593237621308489,0.01080594558937,0.0511770239204279
"AAMP",0.244187024181384,0.208830277762949,0.118440502791052,0.25081924098701,0.358303377944949
"PNKD",0.0563133045696865,0.0907392710278853,0.108189752555288,0.11530091694653,0.14373742015184
"ECHS1",0.275495309464638,0.147023923123121,0.209617971012727,0.167073604988391,0.118900785730757
"AKAP9",0.0401801284262048,0.114387049670889,0.00624016214557992,0.102776364685097,0.0601300885315159
"GNG11",0.0949005556102148,0.189000518001474,0.122091484355011,0.139592048480424,0.0083812965024574
"PTPN12",0.0455169691743507,0.203672406949,0.0259409484940366,0.176233464071555,0.25032205188767
"POR",0.22506696705494,0.0707396320229397,0.0447919327707715,0.10972393845833,0.167377549734963
"STYXL1",0.085272606191405,0.0124336570791779,0.0634840908047887,0.136098795971827,0.207762858560337
"STEAP4",0.0105979525993746,0.0573240407583331,0.0342854080360536,0.00374959318076543,0.00373525080239353
"CASD1",0.00391247843201973,0.04007704437825,0.0263596657532101,0.0587460960626786,0.0135876891357653
"ZFP36",0.0395121690068307,0.00341192445679152,0.0685793206249698,0.034261955931622,0.0204221870307135
"PAICS",0.073507314734249,0.0398362041536744,0.0181620286932468,0.00220110495319536,0.23319265481489
"DGCR6L",0.0680393602678811,0.0096465804204499,0.127416382616936,0.137838925691852,0.207017983046926
"SDF2L1",0.1175956843832,0.0469945318620059,0.0251346449198388,0.120727343293478,0.100168149398823
"YWHAH",0.0240142049890502,0.00478047310803631,0.0824670611686893,0.180360903819237,0.337380500872891
"ATF4",0.36262196996426,0.0384258174123207,0.0602283018516955,0.0731175843369923,0.258679008398899
"CDC42EP1",0.0162699378627775,0.0180356174805795,0.0653923050547866,0.046650754961788,0.242930329544775
"TST",0.140430471941291,0.0472586307544739,0.00274363863316253,0.13369717096944,0.121204669988895
"APOL2",0.133266180568754,0.0663065990287423,0.0990329601523474,0.0819367029604086,0.193177752331568
"RAC2",0.0959995705243626,0.00485791799241525,0.0135724943885615,0.0254013744325668,0.10214205696409
"KRT17",0.0905777042449644,2.06061323431966e-05,0.000263988802973654,2.506029175104e-05,0.00484298849190576
"CPA4",0.0330636801953528,1.10029962856456e-05,6.43420854479367e-05,1.46455833410565e-05,0.0108777923566248
"ATP6V1F",0.390744886407555,0.0138995929633161,0.154787204563601,0.06900397039905,0.160461196958266
"PODXL",0.0433984909007925,0.0249730773996277,0.0428145486919869,0.0255724753726515,0.0823876444275957
"DNAJB9",0.141684684349744,0.0164421198906687,0.0635020484110467,0.0588794412459494,0.121538465746342
"FLNC",0.0198844472686325,0.0251409521434104,0.00705455560815877,0.0210029684908379,0.0209061070359409
"CALU",0.22294377356358,0.00943361340160714,0.0199762890324396,0.0329533759337858,0.0360635077692764
"KLHDC10",0.0331387015571576,0.0424766865439709,0.0593598915119091,0.077000064724504,0.0187721221585916
"MRPS12",0.199912820474099,0.0191936427976106,0.00594871411675839,0.0190683034413018,0.0661497698231822
"MYO1B",0.00794449295075774,0.0249410270535267,0.0709243588281877,0.205342422237334,0.229784890938453
"MTX2",0.0837606363262163,0.0784819215740564,0.0778270040527156,0.112444500484838,0.122888888855474
"PSMG2",0.105177226093207,0.0517101626555303,0.0750532200397436,0.0646144945788523,0.187819943938186
"TWSG1",0.0514986853437692,0.0247405413686439,0.0216870054906238,0.202020308632067,0.136606862613735
"IVD",0.0232397083112723,0.23869779852427,0.00144924546673776,0.199536967883339,0.0639997023560533
"ARPP19",0.0469617087401392,0.0470887067146316,0.0568351008258252,0.108558371598345,0.115678695345302
"ISLR",0.0761318425635387,0.121123761614129,0.0843530800639924,0.0905589695946238,0.00922413373843955
"LOXL1",0.110931820394701,0.0512075290749403,0.383873718120005,0.0599106600281803,0.109176520311161
"ANAPC13",0.0953853250453637,0.337648469998582,0.218958569401475,0.0329565788960504,0.135010049458638
"COPB1",0.0828695822325212,0.292067280555298,0.149620671027247,0.126408086551493,0.262668970978116
"SUMF2",0.0461415435554482,0.0167805404567112,0.0101368046853784,0.0168779808974905,0.0156040916621838
"PALLD",0.106642886513381,0.123628955514013,0.0666184255656359,0.0498346001699403,0.0809320318652485
"SPCS3",0.128965711044409,0.0791880019883302,0.00809120211656056,0.11156827234325,0.0466113078890749
"BBOX1",0.145898348127145,2.02831407492641e-07,0.000134121990748746,4.60447363785357e-06,0.0037138171189211
"TPH1",0.00132148557741333,0.0141252151330702,0.00529772360179027,0.00473861693177381,0.00101543153135525
"CSRP3",0.00643529641446752,0.00729723999791896,0.00106694714856975,0.00254276608857179,0.00399133901851774
"DCTD",0.228695452622351,0.10446680606518,0.273893001499213,0.329321011613663,0.0569665795476688
"KIF1C",0.369206479136017,0.05129479872296,0.0138361047809533,0.0154793204655786,0.0209523042626931
"MPDU1",0.156744502494633,0.120846995200531,0.201689694162198,0.218818747237191,0.0969421736556146
"ILF3",0.341136724420684,0.118256057649387,0.126332786280652,0.0939587066545472,0.0884133912537441
"SLC44A2",0.246575300620582,0.0370154256212824,0.0479192896281655,0.0236263061896709,0.214804508742585
"AP1M2",0.0625340428500906,0.0209384265999452,0.223999689727092,0.295249017369559,0.177676325341416
"MTUS1",0.00196574940630464,0.056408537734852,0.0310900748006834,0.0112737136793073,0.0188808424990848
"KLK14",0.00370658919377207,0.00199792103755499,0.000809207970756425,0.00293163595342954,0.0106871830569261
"KLK10",0.0701465133908307,5.57711966754304e-06,4.95080774328291e-05,1.52572358778041e-06,0.000595793410007186
"FOXA1",0.0132789291308046,0.22948169678836,0.127446207567742,0.429367073128881,0.0541534591452396
"SNX6",0.129471611513011,0.079212127055567,0.122284415984336,0.0469173282771749,0.145483742985207
